id_observation;annee;region;milieu_dominant;population;taux_urbanisation_pct;nombre_menages;taille_menage_moy;part_menages_bois_chauffe_pct;part_menages_charbon_pct;part_menages_petrole_pct;part_menages_gaz_pct;part_menages_electricite_pct;taux_foyers_ameliores_pct;cons_bois_chauffe_m3_par_hab;cons_charbon_m3_ebr_par_hab;prix_bois_ariary_stere;prix_charbon_ariary_sac;demande_bois_chauffe_m3_ebr;demande_charbon_m3_ebr;demande_totale_m3_ebr;taux_pauvrete_estime_pct;source_principale;statut_donnee;commentaire_collecte
DEM-2021-06;2021;Amoron'i Mania;rural;906650;14.22;191190;4.74;85.43;12.75;0.59;0.24;0.41;18.57;0.5793;0.6938;-24663.0;7251;551276.54;98766.37;650042.91;78.47;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2023-08;2023;Ihorombe;rural;486463;12.27;109452;4.44;73.25;24.57;0.69;0.59;0.78;22.58;0.5834;0.6658;29697;9320;242963.8;96309.93;339273.73;73.94;estimation_synthetique_calibree;historique_synthetique;
DEM-2016-08;2016;Ihorombe;rural;390311;9.01;84166;4.64;ND;22.49;0.8;0;0;14.29;0.6135;0.6393;15200;5222;227982.23;66574.12;294556.35;75.39;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2019-05;2019;Haute Matsiatra;rural;1486706;18.03;308953;4.81;75.02;23.53;0.49;0.22;0.58;21.51;0.5549;0.7334;21771;6865;783779.1;328390.57;1112169.67;70.68;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2007-08;2007;Ihorombe;rural;299459;5.0;63202;4.74;78.28;20.4;1.02;0;0;8.3;0.6448;0.5998;7883;2594;115573.78;29276.74;144850.52;77.52;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2029-12;2029;Alaotra-Mangoro;rural;1705141;19.57;422411;4.04;66.72;30.15;0.2;1.57;1.9;27.96;0.5376;0.741;42839;14818;656832.08;419366.48;1076198.56;78.08;projection_scenario_tendanciel;projection_scenario;
DEM-2010-08;2010;Ihorombe;rural;325170;5.77;68915;4.72;77.62;21.17;0.89;0;0;10.26;0.6374;0.6065;9453;2954;149190.16;37087.47;186277.63;78.05;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2002-19;2002;Anosy;rural;495415;7.95;109268;4.53;89.44;9.94;0.86;0;0;7.44;0.6302;-;4686;1390;158702.88;19135.0;177837.88;74.59;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2029-02;2029;Vakinankaratra;rural;2779024;20.15;645154;4.31;73.14;22.5;0.3;1.79;2.0;26.68;0.5364;0.7496;45344;13819;1131443.36;517661.74;1649105.1;79.43;projection_scenario_tendanciel;projection_scenario;a verifier
DEM-2019-22;2019;SAVA;rural;1165670;19.56;322051;3.62;75.98;23.36;0.18;0.27;0.18;21.21;0.5474;0.7514;21113;6738;575413.81;252314.21;827 728;77.76;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2003-06;2003;Amoron'i Mania;rural;584366;6.43;115583;5,06;89.07;9.6;0.9;0;0;5.82;0.6411;0.6198;5540;1774;213334.69;21809.43;235144.12;82.09;simulation_utilisateur + extrapolation_regionale;historique_synthetique;unite non confirmee
DEM-2025-17;2025;Atsimo-Andrefana;rural;2204576;17.01;527956;4.18;72.32;25.19;0.2;1.01;1.44;21.31;0.5605;0.722;32914;10422;1024570.49;464044.31;1488614.8;76.01;projection_scenario_tendanciel;projection_scenario;
DEM-2015-15;2015;Betsiboka;rural;355954;11.42;78365;4.54;82.89;16.27;0.61;0;0;13.82;0.6014;0.6681;13336;4461;214110.74;46728.18;260838.92;76.35;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2028-20;2028;Menabe;rural;963895;20.67;236009;4.08;71.59;25.55;0.33;1.42;1.64;27.44;0.5327;0.7542;42121;12995;394475.26;197394.06;591869.32;70.99;projection_scenario_tendanciel;projection_scenario;
DEM-2017-13;2017;Boeny;mixte;896958;35.73;222220;4.04;53.55;46.09;0.36;0.29;0.2;28.72;0.4537;0,92;;4773;256900.88;487070.26;743971.14;65.12;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2008-01;2008;Analamanga;mixte;2635692;32.19;626261;4.21;34.2;62.01;0.42;1.58;1.16;16.03;0.4879;0.9063;6923;2252;351133.45;1204095.62;1555229.07;62.6;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2027-03;2027;Itasy;rural;1157380;21.58;274518;4.22;78.73;17.81;0.32;1.3;1.64;25.96;0.5301;0.7669;36339;11868;515981.13;179016.3;694997.43;69.53;projection_scenario_tendanciel;projection_scenario;
DEM-2027-05;2027;Haute Matsiatra;rural;1809334;21.28;380416;4.76;-;27,22;0.32;1.43;1.94;27.04;0.5301;0.7618;36090;12460;745294.73;412894.5;1158189.23;70.83;projection_scenario_tendanciel;projection_scenario;source secondaire
DEM-2001-15;2001;Betsiboka;rural;;4.9;48484;4.7;86.64;12.83;0.87;0;0;4,12;0.6522;0.6038;4541;1494;69088.56;9981.09;79069.65;77.75;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2025-02;2025;Vakinankaratra;rural;2478969;18.45;572121;4.33;76.78;21.11;0.26;1.0;1.11;25.11;0.5475;0.7326;31826;10535;1151542.47;456718.9;1608261.37;80.19;projection_scenario_tendanciel;projection_scenario;source secondaire
DEM-2015-10;2015;Atsinanana;mixte;1350923;25.86;341825;3.95;67.69;31.52;0.28;0.11;0;20.38;0.5156;0.8252;14798;4358;547848.93;441343.41;989192.34;72.93;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2000-09;2000;Atsimo-Atsinanana;rural;633 999;3;115066;5.51;94.03;4.17;1.26;0;0;2.85;0.6647;0.5827;4395;1282;204542.14;7895.86;212438.0;80.31;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2013-13;2013;Boeny;mixte;775560;33.49;186798;4.15;54.16;44.82;0.43;0.03;0.06;19.93;0.4762;0.9139;11448;3237;211184.38;360329.01;571513.39;66.08;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2018-13;2018;Boeny;mixte;924780;36.24;226615;4.08;;47.27;0.39;0.38;0.3;30.0;0.4495;0.9257;15597;5339;268622.49;520836.36;789458.85;67.41;INSTAT_RGPH3_2018 + simulation_utilisateur;historique_synthetique;a verifier
DEM-2008-11;2008;Analanjirofo;rural;878401;10.64;231605;3.79;85.67;13.35;0.43;0;0;9.53;0.6123;0.6648;8261;2694;366675.61;66007.47;432683.08;72.91;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2018-16;2018;Melaky;rural;310322;10.59;70161;4.42;n/a;14.93;0.68;0;0.07;18.65;0.5983;0.6518;18380;5491;193654.06;36917.92;230571.98;76.5;INSTAT_RGPH3_2018 + simulation_utilisateur;historique_synthetique;source secondaire
DEM-2010-22;2010;SAVA;rural;888949;14.73;233137;3.81;78.97;20,89;0.26;0;0;12.28;0.5861;0.7089;9637;3246;388018.02;121024.44;509042.46;79.23;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2009-16;2009;Melaky;rural;226662;6.28;49421;4.59;86.48;12.53;0.87;0;0;11.53;0.6326;0.611;8786;2630;110589.24;14998.59;125587.83;77.45;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2010-19;2010;Anosy;rural;633417;12.13;143537;4.41;86.87;12.49;0.67;0;0;11.21;0.6017;0.68;8744;2797;307360.04;47622.85;354982.89;74.51;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2021-13;2021;Boeny;mixte;1036828;37.91;258548;4.01;51.04;48.01;0.32;0.62;0.64;30.92;0.4399;0.9428;21266;6932;273154.42;555698.02;828852.44;65.1;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2023-13;2023;Boeny;mixte;1102783;38.05;276810;3.98;48.82;48.53;0.26;0.92;0.95;31.04;0.439;0,94;23180;7582;271762.73;590602.14;862364.87;64.81;estimation_synthetique_calibree;historique_synthetique;
DEM-2001-19;2001;Anosy;rural;482631;7.91;106100;4.55;88.28;10.7;0.91;0;0;5.68;0.6332;0.6376;4491;1405;154907.79;18058.0;172965.79;76.07;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2008-13;2008;Boeny;mixte;655190;30.28;155770;4.21;56.23;42.77;0.6;0;0;15.64;0.4986;0.8848;7033;2286;152499.9;202223.32;354723.22;68.12;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2004-17;2004;Atsimo-Andrefana;rural;1184714;7.41;-;4.61;79.61;19.65;0.48;0;0;7.61;0.6328;0.6292;5386;1700;374133.4;93743.84;467877.24;80.44;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2013-07;2013;Vatovavy-Fitovinany;rural;1267436;7,20;268395;4.72;90.2;7.9;1.52;0;0;12.22;0.6265;0.6209;12460;3961;749930.25;68944.83;818875.08;76.3;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2008-05;2008;Haute Matsiatra;rural;1131442;12.32;222684;5.08;79.46;20.48;0.6;0;0;10.97;0.6011;0.6825;7974;2713;435574.6;132662.42;568237.02;73.9;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2022-04;2022;Bongolava;rural;750664;8.93;171123;4.39;84.6;13.47;0.51;0.47;0,47;21.65;0.6023;0.6287;27301;8833;466687.25;77367.82;544055.07;76.58;estimation_synthetique_calibree;historique_synthetique;
DEM-2017-12;2017;Alaotra-Mangoro;rural;1223625;13.69;292705;4.18;73.12;27.03;0.38;0.04;0.12;16.52;0.5852;0.6907;16003;5427;616717.93;277254.67;893972.6;80.16;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2014-16;2014;Melaky;rural;269867;-;59264;4.55;;14.09;0.74;0;0;14.72;0.6157;0.6324;14226;4238;161890.44;26347.8;188238.24;78.44;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2027-14;2027;Sofia;rural;1990237;15.96;511819;3.89;70.67;26.29;0.32;1.3;1.36;26.35;0.5585;0.7025;36032;11547;865573.82;391949.23;1257523.05;77.63;simulation;projection_scenario;
DEM-2019-13;2019;Boeny;mixte;957672;36.85;236777;4.04;51.72;46.67;0.39;0.58;0.35;27.15;0.4498;0.9384;17774;5363;277000.05;522832.88;799832.93;66.32;JariAla;historique_synthetique;a verifier
DEM-2025-18;2025;Androy;rural;1126399;12.35;260179;4.33;88.93;8.24;0.43;0.93;1.0;20.99;0.5854;0.6689;32081;11047;643547.41;70299.97;713847.38;78.02;projection_scenario_tendanciel;projection_scenario;
DEM-2020-10;2020;Atsinanana;mixte;1552876;n/a;395897;3.92;65.56;32.91;0.31;0.33;0.4;22.75;0.4999;0.8486;21835;6472;630116.55;528015.35;1158131.9;73.42;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2015-22;2015;SAVA;rural;1034875;17.04;281410;3.68;76.32;22.8;0.3;0;0;18.45;0.5646;0.7267;15054;4299;549988.81;202144.39;752133.2;79.2;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2013-21;2013;DIANA;mixte;751088;30.71;210225;3.57;49.23;48.54;0.41;0.26;1.07;18.08;0.4932;0.8853;11913;3554;202281.33;366748.88;569030.21;62.78;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2006-12;2006;Alaotra-Mangoro;rural;903 380;8.27;202248;4.47;75.45;23.56;0.51;0;0;11.26;0.6223;0.6346;6618;2210;311168.45;98619.86;409788.31;82.55;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2030-17;2030;Atsimo-Andrefana;rural;2566819;20.5;633166;4.05;68.42;27.17;0.16;1.88;2.25;27.87;0.5329;0.7517;49241;15106;1006584.05;544660.53;1551244.58;75.53;projection_scenario_tendanciel;projection_scenario;estimation
DEM-2028-06;2028;Amoron'i Mania;rural;1065258;17.32;228507;4.66;80.17;15.75;0.46;1.44;1.63;27.23;0.5502;0.7165;40889;13103;501145.58;132427.18;633572.76;77.77;projection_scenario_tendanciel;projection_scenario;a verifier
DEM-2009-20;2009;Menabe;rural;513574;12.32;115654;4.44;78.84;20.42;0.49;0;0;11.35;0.6005;0.682;8015;2662;212496.94;63117.67;275614.61;74.48;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2023-05;2023;Haute Matsiatra;rural;n/a;19.92;341796;4.74;72.06;25.85;0.5;0.73;1.25;20.88;0.546;0.7561;29472;9090;748996.87;361675.04;1110671.91;72.31;estimation_synthetique_calibree;historique_synthetique;
DEM-2012-05;2012;Haute Matsiatra;rural;1234676;14.18;245950;5.02;77.21;22.59;0.52;0;0.17;15.99;0.5834;0.6971;10983;3725;564055.21;193222.11;757277.32;72.34;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2006-08;2006;Ihorombe;rural;288863;4.33;60825;4.75;77.24;21.22;1.04;0;0;7.77;0.6492;0.5926;7468;2211;107867.79;26761.18;134628.97;77.48;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2020-14;2020;Sofia;rural;1599635;12.69;402368;3.98;75.31;24.54;0.31;0.0;0.19;17.86;0.5884;0.6772;21416;6657;830673.03;314693.65;1145366.68;78.05;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2015-09;2015;Atsimo-Atsinanana;rural;956235;5.89;181043;5.28;92.64;6.53;1.12;0;0;16.75;0.6261;0.5999;14268;4545;657909.3;44820.39;702729.69;77.33;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2014-11;2014;Analanjirofo;rural;1032062;14.26;285712;3.61;85.71;14.57;0.25;0;0;16.2;ND;0.6977;14119;4401;597962.57;120469.33;718431.9;74.36;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2011-03;2011;Itasy;rural;745549;13.17;166791;4.47;88.08;11.85;0.58;0;0;14.52;0.5911;0.6874;9464;3237;366770.81;56895.57;423666.38;73.43;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2009-21;2009;DIANA;mixte;648716;n/a;178218;3.64;52.5;46.3;0.51;0;0.85;13.63;0.5101;0.8689;7746;2530;155978.82;226513.0;382491.82;64.81;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2014-01;2014;Analamanga;mixte;3192124;35.27;785670;4.06;30.12;65.52;0.29;2.08;1.42;21.06;0.4654;0.9322;10503;3839;513623.49;2248665.46;2762288.95;60.01;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2011-02;2011;Vakinankaratra;rural;1741990;11.26;381709;4.56;82.33;16.67;0.52;0;0;12.95;0.6036;0.6674;9749;3155;850942.41;188022.86;1038965.27;82.64;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2022-15;2022;Betsiboka;rural;446828;15.26;102674;4.35;79.82;18.15;0.5;0.39;0.45;19.39;0.5726;0.7047;26556;7608;232705.89;68880.31;301586.2;74.8;estimation_synthetique_calibree;historique_synthetique;a verifier
DEM-2008-22;2008;SAVA;rural;838830;13.54;218038;3.85;79.06;20.44;0.41;0;0;13.27;0.591;0.6936;8320;2559;330378.74;96923.51;427302.25;79.46;;historique_synthetique;estimation
DEM-2017-18;2017;Androy;rural;867832;9.48;191383;4.53;94.62;5.16;0.62;0;0;16.69;0.6072;0.6416;18352;5318;598835.99;34476.72;633312.71;77.51;simulation_utilisateur + extrapolation_regionale;historique_synthetique;donnee agregee
DEM-2024-18;2024;Androy;rural;1091622;11.82;248055;4.4;89.68;7.72;0.51;0,81;0.86;22.25;0.5862;0.6611;32744;9996;667897.95;63630.57;731528.52;76.56;estimation_synthetique_calibree;historique_synthetique;
DEM-2007-19;2007;Anosy;rural;578326;10.89;130023;4.45;87.09;12.18;0.71;0;0;8.96;0.6118;0.6685;6903;2234;241081.82;36269.94;277351.76;73.53;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2002-14;2002;Sofia;rural;921313;4.03;212700;4.33;78.5;20.2;0.7;0;0;4.27;0.6567;0.5933;4901;1494;267108.21;65352.79;332461.0;80.99;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2002-07;2002;Vatovavy-Fitovinany;rural;957883;3;195861;4.89;91.92;6.47;1.62;0;0;6.43;0.6587;0.5785;5601;1541;326959.29;21383.17;348342.46;78.52;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2012-14;2012;Sofia;rural;1254340;8.98;307582;4.08;76.4;22.64;0.48;0;0;14.52;0.6133;0.6387;10910;3507;601868.92;188077.46;789946.38;78.04;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2021-14;2021;Sofia;rural;1658329;13.23;416362;3.98;75.06;23.89;0.28;0.31;0.32;18.89;0.584;0.682;23293;7352;848987.02;325758.29;1174745.31;75.92;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2009-22;2009;SAVA;rural;868100;13.85;229850;3.78;78.48;21.0;0.29;0;0;12.92;0.5899;0.6977;8435;2737;360931.69;114370.0;475301.69;80.48;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2002-21;2002;DIANA;rural;513182;24.98;133624;3.84;54.87;44.48;0.57;0;0.4;8.71;0.5362;0.835;4432;1479;89387.51;108226.48;197613.99;66.68;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2029-06;2029;Amoron'i Mania;rural;1079468;17.96;234995;4.59;80.84;15.77;0.47;1.55;1.77;25.71;0.5491;0.7262;44345;13049;522812.82;127342.99;650155.81;76.52;projection_scenario_tendanciel;projection_scenario;
DEM-2012-03;2012;Itasy;rural;766561;14.29;168746;4.54;86.27;13.15;0.55;0;0;15.56;0.5835;0.699;10782;3399;383135.93;74058.94;457194.87;73.41;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2024-14;2024;Sofia;rural;1804764;14.36;462155;3.91;73.02;24.98;0.24;0.71;0.89;20,23;0.576;0.6931;27863;8749;ND;352203.05;1234999.12;76.25;estimation_synthetique_calibree;historique_synthetique;
DEM-2010-04;2010;Bongolava;rural;525415;;115255;4.56;88.59;10.8;0.6;0;0;12.08;0.6473;0.5759;9828;3 215;276219.4;30208.85;306428.25;80.56;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2018-20;2018;Menabe;rural;696227;15.78;164445;4.23;76.79;23.0;0.36;0.18;0.08;17.96;0.572;0.7128;18068;5509;383894.35;141583.03;525477.38;71.81;INSTAT_RGPH3_2018 + simulation_utilisateur;historique_synthetique;
DEM-2021-08;2021;Ihorombe;rural;456558;10.95;101771;4.49;74.79;24.71;0.69;0.24;0.21;18.23;0.597;0.6566;25579;7191;240194.51;87498.93;327693.44;73.92;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2017-07;2017;Vatovavy-Fitovinany;rural;1398043;9.64;304978;4.58;89.95;9.04;1.36;0;0;16.16;0.6072;0.6441;18762;5752;946246.62;99680.97;1045927.59;75.56;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2004-11;2004;Analanjirofo;rural;793257;8.69;208127;3.81;87.99;11.67;0.43;0;0;7.0;0.6269;0.6451;5858;1880;294613.54;38231.65;332845.19;75.11;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2029-05;2029;Haute Matsiatra;rural;1889149;22.14;407991;4.63;67.75;27.75;0.4;1.71;2.28;26.34;0.5267;0.7727;44721;14286;737938.61;447171.16;1185109.77;69.25;projection_scenario_tendanciel;projection_scenario;estimation
DEM-2002-11;2002;Analanjirofo;rural;746094;8.26;196117;3.8;88.3;11.73;0.46;0;0;7.82;0.6279;0.639;5206;1537;239137.15;34336.18;273473.33;75.95;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2029-21;2029;DIANA;mixte;1306465;39.87;395408;3.3;40.48;54.64;0,08;2.05;3.36;34.28;0.426;0.9579;41985;12780;233947.95;729061.91;963009.86;59.84;projection_scenario_tendanciel;projection_scenario;donnee agregee
DEM-2025-14;2025;Sofia;rural;1859525;15.09;474349;3.92;71.5;25.86;0.27;0.97;1.13;24.91;0.5652;0.6947;30138;10227;846011.71;386627.76;1232639.47;;projection_scenario_tendanciel;projection_scenario;a verifier
DEM-2021-16;2021;Melaky;rural;339776;12.19;78207;4.34;82.48;15.9;0.62;0.3;0.37;18.29;0.5904;0.6708;24959;7834;199726.36;41976.72;241703.08;75,84;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2028-07;2028;Vatovavy-Fitovinany;rural;1855625;14.4;420566;4.41;84.33;11.86;1.21;1.38;1.58;26.6;0.5662;0.6844;43892;12966;955308.62;159860.75;1115169.37;73.49;projection_scenario_tendanciel;projection_scenario;source secondaire
DEM-2020-01;2020;Analamanga;mixte;3878620;38.67;960191;4.04;28.26;67.49;0.19;2.38;1.92;24.96;0.4431;0.9634;18219;5626;592932.75;2993268.9;3586201.65;58.91;simulation_utilisateur + extrapolation_regionale;historique_synthetique;doublon possible
DEM-2027-18;2027;Androy;rural;1187128;13.46;276089;4.3;88.2;8.24;0.48;1.35;1.37;22.47;0.5773;0.6796;42359;13499;665728.19;75812.5;741540.69;76.32;projection_scenario_tendanciel;projection_scenario;
DEM-2021-09;2021;Atsimo-Atsinanana;rural;1120521;7.85;218533;5.13;90.55;7.71;0.88;0.29;0.35;20.52;0.6097;0.6178;23691;7525;751017.64;66280.9;817298.54;77.91;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2016-15;2016;Betsiboka;rural;367664;11.82;82363;4.46;83.31;16.22;0.6;0;;15.25;0.5971;0.6708;14621;5091;230291.82;47120.38;277412.2;76.56;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2018-09;2018;Atsimo-Atsinanana;rural;1024578;6.52;198684;5.16;91.81;7.77;0.99;0;0.11;16.69;0.6229;0.6073;19779;6031;735902.54;62046.31;797948.85;76.68;INSTAT_RGPH3_2018 + simulation_utilisateur;historique_synthetique;donnee agregee
DEM-2017-06;2017;Amoron'i Mania;rural;818003;12.97;170263;4.8;87.4;11.95;0.64;0;0.03;17.41;0.5877;0.681;16060;5039;514335.7;83757.55;598093.25;77.75;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2019-04;2019;Bongolava;rural;694344;7.45;156380;4.44;86.71;13.02;0.43;0.1;0;18.65;0.6148;0.6156;n/a;6422;459861.01;68514.53;528375.54;78.68;source locale;historique_synthetique;donnee agregee
DEM-2011-05;2011;Haute Matsiatra;rural;1212997;13.44;241293;5.03;76.8;22.32;0.54;0;0.07;11.73;0.5939;0.6946;10807;3465;527059.48;177571.47;704630.95;72.62;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2004-04;2004;Bongolava;rural;442257;3;94273;4.69;89.19;9.73;0.77;0;0;7.09;0.6576;0.5777;5784;1942;166442.14;16373.61;182815.75;80.58;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2002-09;2002;Atsimo-Atsinanana;rural;672120;3;122217;5.5;94.33;4.47;1.32;0;0;6.87;0.6579;0.5779;4668;1577;240896.29;10167.09;251063.38;80.21;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2015-21;2015;DIANA;mixte;798799;32.29;222228;3.59;;49.47;0.38;0.49;1.31;25.31;0.4756;0.8901;12492;4450;226264.67;419478.86;645743.53;63.63;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2018-15;2018;Betsiboka;rural;395331;12.31;88398;4.47;83.01;16.21;0.67;0;0;17.47;0.591;0.6733;17157;6056;242128.38;52817.67;294946.05;76.86;INSTAT_RGPH3_2018 + simulation_utilisateur;historique_synthetique;
DEM-2028-09;2028;Atsimo-Atsinanana;rural;1341318;11.07;266442;5.03;86.03;10.46;0.81;1.38;1.68;26.19;0.584;0.647;41786;13397;752193.55;102180.52;854374.07;75.95;projection_scenario_tendanciel;projection_scenario;source secondaire
DEM-2026-01;2026;Analamanga;mixte;4676959;42.21;1206674;3.88;23.14;70.12;0.11;3.34;3.07;28.1;0.4212;0.9971;28366;9972;522388.74;3660327.09;4182715.83;59.2;projection_scenario_tendanciel;projection_scenario;source secondaire
DEM-2029-20;2029;Menabe;rural;995309;21.35;244739;4.07;69.17;26.82;0.17;1.69;1.87;27.46;0.5291;0.762;39623;14153;393265.74;217 703;610968.54;69.23;projection_scenario_tendanciel;projection_scenario;estimation
DEM-2023-11;2023;Analanjirofo;rural;1311693;18.62;373103;3.52;81.79;16.57;0.1;0.72;0.6;22.96;0.5498;0.7379;28189;9378;676857.59;194064.35;870921.94;71.63;estimation_synthetique_calibree;historique_synthetique;
DEM-2007-07;2007;Vatovavy-Fitovinany;rural;1084927;4.63;225768;4.81;91.23;7.09;1.62;0;0;8.94;0.6457;0.5947;7926;2458;486091.54;37138.47;523230.01;76.59;simulation_utilisateur + extrapolation_regionale;historique_synthetique;source secondaire
DEM-2006-15;2006;Betsiboka;rural;266450;7.45;57331;4.65;84.39;14.53;0.78;0;0;10.14;0.6285;0.6265;6651;2183;98629.34;17260.51;115889.85;77.85;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2015-19;2015;Anosy;rural;738438;14.32;170963;4.32;86.32;13.36;0.67;0;0;18.08;0.5795;0.6957;13026;4 542;-;84770.22;519284.3;73.63;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2016-14;2016;Sofia;rural;1428391;11.37;352639;4.05;75.69;23.38;0.47;0;0;18.17;0.5949;0.6615;14792;4812;803327.11;264388.18;1067715.29;76.86;simulation_utilisateur + extrapolation_regionale;historique_synthetique;a verifier
DEM-2030-09;2030;Atsimo-Atsinanana;rural;1418949;12.6;286642;4.95;84.45;10.89;0.8;1.72;2.05;26.45;0.5757;0.6641;48429;15956;740264.85;104979.88;845244.73;74.96;projection_scenario_tendanciel;projection_scenario;a verifier
DEM-2016-22;2016;SAVA;rural;1056125;17.92;287425;3.67;77.03;22.22;0.18;0.01;0;16.14;0.5634;0.7404;14696;5057;558806.49;214780.9;773587.39;78.96;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2014-18;2014;Androy;rural;799171;7.44;175988;4.54;94.11;4.94;0.68;0;0;14.19;0.6221;0.6211;13639;4229;521529.92;27591.8;549121.72;78.86;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2003-04;2003;Bongolava;rural;432937;3;90756;4,77;90.87;8.92;0.76;0;0;7.58;0.6568;0.5771;5820;1918;155861.32;13608.1;169469.42;81.41;simulation_utilisateur + extrapolation_regionale;historique_synthetique;
DEM-2014-12;2014;Alaotra-Mangoro;rural;1112002;12.16;258265;4.31;73.73;25.76;0.5;0;0;14.91;0.5958;0.6752;13926;4140;560607.26;212626.74;773234.0;81.95;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
DEM-2025-20;2025;Menabe;rural;865185;19.08;206570;n/a;73.0;24.56;0.31;0.95;1.01;24.73;0.5448;0.7404;28375;9501;404629.39;179721.19;584350.58;71.4;projection_scenario_tendanciel;projection_scenario;donnee agregee
DEM-2021-12;2021;Alaotra-Mangoro;rural;1357312;15.28;325449;4.17;71.11;n/a;0.35;0.29;0.52;19.49;0.5723;0.7048;22628;7825;655308.77;314765.5;970074.27;79.64;simulation_utilisateur + extrapolation_regionale;historique_synthetique;estimation
