id_observation;annee;region;superficie_foret_hors_ap_ha;superficie_foret_humide_ha;superficie_foret_seche_ha;superficie_foret_epineuse_ha;superficie_mangrove_ha;superficie_pin_ha;superficie_eucalyptus_ha;reboisement_annuel_ha;taux_deforestation_pct;rendement_carbonisation_pct;part_carbonisation_amelioree_pct;nombre_centres_carbonisation;production_bois_feu_m3_ebr;production_bois_charbon_m3_ebr;production_charbon_tonnes;offre_totale_m3_ebr;volume_transporte_tonnes;distance_moyenne_marche_km;cout_transport_ariary_tonne_km;prix_producteur_charbon_ariary_sac;source_principale;statut_donnee;commentaire_collecte
OFF-2009-10;2009;Atsinanana;162190.25;159323.91;0.0;0.0;0.0;0.0;2866.35;329.41;0.42;10.43;10.92;0;214469.26;195541.11;13260.39;410010.37;49477.99;57.2;69.98;1799;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2011-11;2011;Analanjirofo;353686.35;353325.27;76.15;0.0;0.0;;242.19;174.35;1.066;11.57;15.64;0;313405.67;251902.7;18937.49;565308.37;71941.76;73.9;90.06;2489;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2003-13;2003;Boeny;161365.22;0.0;134424.32;0.0;26788.14;53.47;99.3;157.8;0.251;7.16;5.96;0;217415.6;141413.28;6585.0;358828.89;44534.51;29.9;42.57;1110;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2016-13;2016;Boeny;150852.59;0.0;124829.16;;25235.21;275.88;512.34;247.19;0.261;14.52;42.36;5;168793.23;121888.92;11502.56;290682.15;39 815;29.7;133.3;2890;simulation_utilisateur + repartition_regionale;historique_synthetique;estimation
OFF-2001-10;2001;Atsinanana;169654.09;167292.18;0.0;0.0;0.0;0.0;2361.91;273.31;0.513;7.52;1.47;0;217526.83;225588.45;11020.22;443115.29;48191.41;53.7;41.19;961;simulation_utilisateur + repartition_regionale;historique_synthetique;donnee agregee
OFF-2013-19;2013;Anosy;195405.87;-84746.93;4870.21;104759.82;0.0;0.0;1028.92;227.8;0.918;13.75;17.8;0;102373.4;89676.58;8012.95;192049.98;24997.83;46.5;98.1;2729;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2002-04;2002;Bongolava;4032.0;0.0;3543.38;0.0;0.0;0.0;488.62;137.14;0.303;7.52;6.82;0;4266.69;19521.2;953.69;23787.9;1550.03;89.1;43.79;1119;simulation_utilisateur + repartition_regionale;historique_synthetique;a verifier
OFF-2017-03;2017;Itasy;1279.95;14.05;14.62;0.0;0.0;0.0;1251.28;199.88;0.301;14.71;22.58;0;205.96;41630.45;3981.04;41836.4;3301.53;50.3;145.06;3400;simulation_utilisateur + repartition_regionale;historique_synthetique;donnee agregee
OFF-2014-10;2014;Atsinanana;153979.77;150479.98;0.0;0.0;0.0;0.0;3499.79;452.71;0.864;13.56;18.21;0;172213.83;178908.71;15768.52;351 123;43928.67;58.5;102.9;3007;simulation_utilisateur + repartition_regionale;historique_synthetique;a verifier
OFF-2010-20;2010;Menabe;309033.76;0.0;295789.31;0.0;12991.11;38.0;215.34;160.6;0.427;11.03;16.01;0;167125.49;133209.69;9552.32;300335.18;37915.49;53.2;85.16;2017;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2016-11;2016;Analanjirofo;337216.61;336704.41;72.29;0.0;ND;65.99;373.93;139.24;0.503;14.67;22.34;0;293531.07;230210.86;21944.85;523741.93;70830.37;76.9;135.54;3304;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2026-04;2026;Bongolava;5130.98;0.0;3029.56;0.0;0.0;0.0;2101.42;649.5;0.877;20.41;36.57;1;2761.87;16847.1;2235.01;19608.97;2329.85;78.3;n/a;8392;projection_scenario_tendanciel;projection_scenario;a verifier
OFF-2020-03;2020;Itasy;1642.17;13.47;14.63;0.0;0.0;0.0;1614.07;400.96;1.241;17.22;26.38;0;200.94;47992.2;5371.56;48193.14;4440.85;53.1;180.07;4540;simulation_utilisateur + repartition_regionale;historique_synthetique;estimation
OFF-2001-07;2001;Vatovavy-Fitovinany;85283.6;85117.41;0.0;0.0;0.0;0.0;166.2;97.31;0.382;7;0.37;0;134941.18;106566.15;4848.76;241507.33;28265.4;80.0;40;996;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2022-13;2022;Boeny;153163.61;0.0;124645.04;0.0;27055.17;512.19;951.21;681.48;0.784;22.15;46.82;12;122848.74;114294.16;16455.72;237142.9;35606.46;33.6;217.54;4806;GIZ_PAGE2_2024 + estimation_synthetique;historique_synthetique;donnee agregee
OFF-2022-15;2022;Betsiboka;27901.79;5166.3;19922.79;0.0;0.42;1449.98;1362.3;743.0;1.07;17.55;27.37;0;33541.16;43326.56;4943.29;76867.71;10090.91;68.1;196.16;5580;estimation_synthetique_calibree;historique_synthetique;estimation
OFF-2014-19;2014;Anosy;192703.22;83611.03;4819.82;103187.54;0.0;0.0;1084.83;250.85;1.06;14.07;21.19;0;110043.85;91781.0;8395.0;201824.85;26691.79;44.2;113.58;2543;simulation_utilisateur + repartition_regionale;historique_synthetique;estimation
OFF-2027-14;2027;Sofia;226729.15;140003.96;70752.95;0.0;14624.41;;1145.65;519.27;0.968;20.73;-;2;298019.82;323268.98;43566.69;621288.8;89368.25;58.1;289.5;8615;projection_scenario_tendanciel;projection_scenario;donnee agregee
OFF-2017-04;2017;Bongolava;4303.77;0.0;3254.63;0.0;0.0;0.0;1049.14;212.43;0.185;14.65;22.44;0;4031.88;17892.19;1704.0;21924.08;2123.02;81.4;144.81;3554;simulation_utilisateur + repartition_regionale;historique_synthetique;estimation
OFF-2028-11;2028;Analanjirofo;272162.8;270638.44;62.06;0.0;0.0;219.35;1242.96;558.26;1.07;21.69;34.79;1;124190.41;155732.36;21951.79;279922.76;40354.75;71.7;306.01;9018;projection_scenario_tendanciel;projection_scenario;
OFF-2028-21;2028;DIANA;232905.82;132501.07;43510.91;0.0;17284.41;39609.42;0.0;10535.49;0.902;24.58;52.66;23;1155964.36;176667.77;28230.19;1332632.13;231222.34;42.5;322.94;8016;projection_scenario_tendanciel;projection_scenario;source secondaire
OFF-2008-03;2008;Itasy;856.85;15.15;15.62;0.0;0.0;0.0;826.08;150.45;0.341;11.13;8.99;0;161.44;31307.02;2265.85;31468.46;1887.05;47.8;64.1;1776;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2019-03;2019;Itasy;1550.47;13.71;14.83;0.0;0.0;0.0;1521.93;216.36;1.171;17.07;24.95;0;234.34;48190.81;5345.62;48425.15;4425.59;51.8;181.23;32336.0;simulation_utilisateur + repartition_regionale;historique_synthetique;donnee agregee
OFF-2020-22;2020;SAVA;300119.67;293739.2;4953.62;0.0;757.42;100.41;569.01;230.37;1.41;16.96;28.2;0;375121.22;342454.77;37758.78;717575.99;98484.02;69.8;189.33;5004;simulation_utilisateur + repartition_regionale;historique_synthetique;estimation
OFF-2028-09;2028;Atsimo-Atsinanana;95713.65;94248.73;0.0;0.0;0.0;219.74;1245.19;538.5;1.072;22.03;35.95;1;50011.38;61828.77;8852.49;111840.15;16261.09;62.3;350.94;9587;projection_scenario_tendanciel;projection_scenario;source secondaire
OFF-2023-20;2023;Menabe;288307.32;0.0;274254.0;0.0;13105.8;142.13;805.39;413.62;0.891;19.43;32.58;1;92919.86;101491.1;12817.4;194410.97;27235.84;52.4;200.97;5538;estimation_synthetique_calibree;historique_synthetique;
OFF-2009-05;2009;Haute Matsiatra;58365.12;ND;ND;0.0;0.0;16309.86;2218.55;1414.63;0.618;10.93;ND;0;163184.96;125245.04;8898.32;288 430;36669.91;68.2;72.11;1873;simulation_utilisateur + repartition_regionale;historique_synthetique;estimation
OFF-2028-16;2028;Melaky;189478.12;0.0;173489.75;0.0;14581.91;210.97;1 196;506.54;0.93;22.59;34.22;1;69625.07;86532.3;12704.36;156157.37;22950.09;65.6;371.33;8718;projection_scenario_tendanciel;projection_scenario;donnee agregee
OFF-2005-08;2005;Ihorombe;65272.28;58451.15;6686.47;0.0;0.0;20.2;114.46;100.99;0.617;9.92;8.52;0;89605.55;60790.07;3921.7;150395.62;19344.79;73.2;47.67;1426;Etude_JariAla_2005 + simulation_utilisateur;historique_synthetique;donnee agregee
OFF-2029-21;2029;DIANA;232033.23;130417.78;42844.35;0.0;17032.64;41738.47;0.0;12183.81;0.951;24.92;54.62;23;1270712.09;175242.88;28388.67;1445954.97;252006.89;42.8;337.19;9887;projection_scenario_tendanciel;projection_scenario;
OFF-2006-20;2006;Menabe;314008.24;0.0;300749.02;0.0;13109.87;22.4;126.96;100.8;0.279;9.88;8.76;0;200757.15;135321.95;8690.38;336079.09;43262.39;52.4;57.81;1455;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2014-16;2014;Melaky;213843.42;0.0;197894.36;0.0;15557.31;58.76;332.98;157.09;0.569;14.54;16.38;0;147285.7;112279.75;10609.68;259565.45;35211.36;64.0;115.42;3031;simulation_utilisateur + repartition_regionale;historique_synthetique;a verifier
OFF-2016-01;2016;Analamanga;72569.32;18335.09;392.28;0.0;0.0;288.13;53553.81;6952.13;0.531;15.58;19.23;0;412232.23;1645877.82;166665.81;2058110.05;210867.77;21.5;135.91;2885;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2023-14;2023;Sofia;241483.35;149759.7;75332.32;0.0;15438.96;142.86;809.52;383.04;1.282;19.16;31.91;1;345738.85;396916.24;49426.68;742655.1;;59.3;225.1;5708;estimation_synthetique_calibree;historique_synthetique;a verifier
OFF-2010-03;2010;Itasy;945.08;14.96;15.47;0.0;0.0;0.0;914.66;261.42;0.357;12.74;12.91;0;144.32;32383.53;2681.38;32527.86;2 225;54.0;69.42;2192;simulation_utilisateur + repartition_regionale;historique_synthetique;a verifier
OFF-2030-21;2030;DIANA;230778.77;128353.71;42174.39;0.0;16772.5;43478.16;0.0;10890.37;1.003;26.65;58.71;23;1069707.56;180765.85;31311.59;1250473.41;218222.87;42.9;401.91;10412;projection_scenario_tendanciel;projection_scenario;a verifier
OFF-2019-02;2019;Vakinankaratra;22241.94;4684.11;0.0;0.0;0.0;7589.72;9968.12;1795.46;1.469;16.42;24.73;0;47355.98;258020.48;27541.64;305376.46;31108.22;69.7;147.16;4193;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2027-13;2027;Boeny;143330.51;0.0;115722.16;0.0;25334.77;795.75;1477.82;841.72;0.747;24.78;50.44;16;100801.5;99163.38;15974.62;199964.88;31243.46;33.6;349.79;7871;projection_scenario_tendanciel;projection_scenario;a verifier
OFF-2010-07;2010;Vatovavy-Fitovinany;80857.45;80463.59;0.0;0.0;0.0;0.0;393.86;172.74;0.629;11.6;15.14;0;105885.77;94330.44;7110.5;200216.21;24890.05;87.4;83.35;2100;simulation_utilisateur + repartition_regionale;historique_synthetique;a verifier
OFF-2012-12;2012;Alaotra-Mangoro;263334.41;198739.75;307.67;0.0;0.0;43653.8;20633.2;9431.82;1.087;12.05;15.98;0;1625698.6;650486.14;50941.15;2276184.74;334397.49;68.5;83.07;2406;simulation_utilisateur + repartition_regionale;historique_synthetique;estimation
OFF-2016-19;2016;Anosy;192116.74;83043.97;4723.21;103216.38;0.0;0.0;1133.19;219.38;0.424;16.02;24.23;0;101952.91;90324.61;9407.16;192277.52;26065.4;50.3;112.83;3283;simulation_utilisateur + repartition_regionale;historique_synthetique;a verifier
OFF-2004-22;2004;SAVA;355261.03;348897.52;5510.13;0.0;747.96;15.81;89.61;95.45;0.341;7.82;7.0;0;719245.04;497512.59;25289.6;1216757.63;150201.58;65.7;50.37;1260;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2012-01;2012;Analamanga;69940.19;19000.78;409.27;0.0;0.0;270.41;50 260;7421.95;0.999;11.9;16.35;0;401168.01;1684991.4;130382.24;2086159.41;179123.68;20.3;88.53;2133;simulation_utilisateur + repartition_regionale;historique_synthetique;source secondaire
OFF-2014-21;2014;DIANA;251427.65;162736.83;50988.19;0.0;18598.44;19104.2;0.0;3203.46;0.798;13.44;18,48;9;1068497.36;235604.41;20584.14;1304101.77;209208.52;42.2;101.96;2 856;simulation_utilisateur + repartition_regionale;historique_synthetique;a verifier
OFF-2026-09;2026;Atsimo-Atsinanana;98583.57;97318.66;0.0;0.0;0.0;189.74;1075.17;546.06;1.334;20.37;33.45;1;59314.6;61395.06;8130.18;120709.65;17343.37;69.2;262.07;8347;projection_scenario_tendanciel;projection_scenario;
OFF-2020-14;2020;Sofia;253814.77;158180.75;78 982;0.0;15970.54;102.21;579.2;-240.68;1.362;16.78;24.74;0;477267.35;414478.61;45197.49;-;122970.07;60.2;177.47;4710;simulation_utilisateur + repartition_regionale;historique_synthetique;a verifier
OFF-2011-06;2011;Amoron'i Mania;20023.99;19293.08;293.32;0.0;0.0;0.0;437.59;182.67;0.998;11.76;16.39;0;45220.49;40646.59;3107.6;85867.09;10687.92;59.1;90.9;2059;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2024-18;2024;Androy;133041.66;0.0;1949.9;130058.56;2.0;0.0;1031.21;418.02;1.62;18.48;28.89;n/a;44440.72;46465.44;5582.47;90906.16;12576.95;83.3;242.36;7112;estimation_synthetique_calibree;historique_synthetique;valeur saisie manuellement
OFF-2029-05;2029;Haute Matsiatra;68024.26;28522.55;1090.84;0.0;0.0;33811.64;4599.23;8540.31;1.179;22.48;40.48;2;225758.09;99537.41;14541.95;325295.5;52560.86;72.8;379.38;10130;projection_scenario_tendanciel;projection_scenario;estimation
OFF-2017-09;2017;Atsimo-Atsinanana;117025.56;116537.35;0.0;-;0.0;73.23;414.98;135.99;0.283;14.64;23.2;0;124289.71;93810.03;8925.36;218099.73;29690.94;65.3;142.2;3420;simulation_utilisateur + repartition_regionale;historique_synthetique;estimation
OFF-2028-19;2028;Anosy;150727.39;65611.19;4004.44;78574.91;0.0;0.0;2536.85;728.79;1.358;22.1;39.37;2;n/a;56513.57;8116.42;99666.31;14422.96;51.0;359.56;8914;projection_scenario_tendanciel;projection_scenario;estimation
OFF-2004-10;2004;Atsinanana;167096.57;164554.22;0.0;0.0;0.0;0.0;2542.35;272.6;0.412;8.87;8.59;0;222895.4;214954.73;12392.71;437850.13;50283.19;62.5;50.53;1373;simulation_utilisateur + repartition_regionale;historique_synthetique;a verifier
OFF-2006-06;2006;Amoron'i Mania;20635.5;20057.98;300.19;0.0;0.0;0.0;277.34;108.68;0.429;9.71;7.75;0;57610.66;43272.84;2730.18;100883.5;12608.67;60.8;54.06;1503;simulation_utilisateur + repartition_regionale;historique_synthetique;estimation
OFF-2015-22;2015;SAVA;324170.92;317953.3;5088.99;0.0;707.81;63.12;357.7;181.06;0.516;14.05;23.11;0;554523.82;408298.59;37285.13;962822.41;130388.09;64.5;127.42;3062;simulation_utilisateur + repartition_regionale;historique_synthetique;estimation
OFF-2022-20;2022;Menabe;292574.02;0.0;278442.91;0.0;13272.58;128.78;ND;380.14;0.92;17.49;26.97;0;101167.2;107 371;12209.63;208538.09;28221.99;52.4;-200.12;5719;estimation_synthetique_calibree;historique_synthetique;a verifier
OFF-2025-07;2025;Vatovavy-Fitovinany;65311.65;63920.78;0.0;0.0;0.0;0.0;1390.87;531.19;1.256;19.17;32.16;1;50809.07;57378.54;7150.75;108187.62;15009.24;79.3;296.85;7187;projection_scenario_tendanciel;projection_scenario;
OFF-2016-11;2016;Analanjirofo;337216.61;336704.41;72.29;0.0;ND;65.99;373.93;139.24;0.503;14.67;22.34;0;293531.07;230210.86;21944.85;523741.93;70830.37;76.9;135.54;3304;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2010-22;2010;SAVA;341701.02;335373.22;5343.44;0.0;737.07;37.09;210.2;157.01;0.636;11.83;14.87;0;538719.79;464657.62;35719.42;1003377.41;126259.48;67.3;84.41;2202;simulation_utilisateur + repartition_regionale;historique_synthetique;donnee agregee
OFF-2000-05;2000;Haute Matsiatra;57792.6;40598.02;1426.11;0.0;0.0;13880.39;1888.08;1327.53;0.476;7;0.05;0;132671.88;130735.91;5948.48;263407.79;28758.69;74.1;40;1020;simulation_utilisateur + repartition_regionale;historique_synthetique;estimation
OFF-2017-22;2017;SAVA;320249.78;314023.23;5038.31;0.0;703.87;72.66;411.71;141.72;0.518;15.9;25.61;0;518 004;411516.6;42531.56;929520.4;128116.56;62.8;141.32;3616;simulation_utilisateur + repartition_regionale;historique_synthetique;a verifier
OFF-2008-09;2008;Atsimo-Atsinanana;126446.45;126251.66;0.0;0.0;0.0;29.22;-165.57;94.0;0.411;11.25;9.7;0;160230.95;103550.48;7570.88;263781.43;35049.69;67.5;72.24;1761;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2009-13;2009;Boeny;158435.31;0.0;131612.82;0.0;26457.64;127.7;237.15;154.29;0.447;10.79;10.8;0;208014.09;137729.19;9655.87;345743.28;45360.35;30.8;75.73;1839;simulation_utilisateur + repartition_regionale;historique_synthetique;donnee agregee
OFF-2011-12;2011;Alaotra-Mangoro;263802.81;201270.92;310.69;0.0;0.0;42251.04;-;9374.45;0.918;11.35;17.76;0;1653627.11;663423.78;48959.62;2317050.89;337799.76;70.3;92.47;2312;simulation_utilisateur + repartition_regionale;historique_synthetique;a verifier
OFF-2019-19;2019;Anosy;177843.4;77710.69;4648.43;94053.9;0.0;0.0;1430.38;230.74;1.636;16.73;24.03;0;99239.63;73413.27;7982.51;172652.89;24408.79;50.1;159.14;4248;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2016-02;2016;Vakinankaratra;19361.91;4944.42;0.0;0.0;0.0;6232.24;8185.25;1774.35;0.339;15.22;22.61;0;41818.01;244248.21;24155.61;286066.22;27334.84;64.5;137.69;3370;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2017-11;2017;Analanjirofo;335183.1;334636.4;71.93;0.0;0.0;71.21;403.55;162.63;0.367;16.6;23.46;0;311863.91;231651.52;24989.76;543515.43;76627.11;75.9;134.08;3590;simulation_utilisateur + repartition_regionale;historique_synthetique;donnee agregee
OFF-2020-11;2020;Analanjirofo;313428.04;312686.17;70.67;0.0;0.0;100.68;570.52;275.69;1.561;17.66;27.12;0;225648.89;209 150;24006.6;434798.63;60302.21;72.5;156.6;4843;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2014-13;2014;Boeny;156522.58;0.0;129206.87;0.0;26602.21;249.72;463.77;281.82;0.684;14.08;20.12;2;172235.08;127435.84;11658.93;299670.93;40562.64;31.3;108.18;2452;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2001-14;2001;Sofia;n/a;185255.16;87037.83;0.0;15763.72;7.25;41.08;106.33;0.241;7;3.26;0;886829.05;629431.37;28639.13;1516260.42;183113.31;62.5;40;1030;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2014-18;2014;Androy;163996.19;0.0;2221.73;161370.16;2.06;0.0;402.24;149.43;1.127;13.03;19.82;0;86196.48;73446.61;6220.56;159 643;20616.23;80.4;97.74;2941;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2001-13;2001;Boeny;162 239;0.0;135264.65;0.0;26896.21;27.25;50.61;184.13;0.146;7.37;5.12;0;230469.97;145909.97;6992.98;376379.94;47218.84;31.7;40;949;simulation_utilisateur + repartition_regionale;historique_synthetique;source secondaire
OFF-2019-09;2019;Atsimo-Atsinanana;111699.05;111084.08;0,00;0.0;0.0;92.25;522.73;132.82;1.447;16.35;27.45;0;115470.08;84475.06;8978.1;199945.15;28146.66;68.8;164.71;4715;simulation_utilisateur + repartition_regionale;historique_synthetique;source secondaire
OFF-2010-06;2010;Amoron'i Mania;20194.63;19515.09;293.85;0.0;0.0;0.0;385.69;172.55;0.615;12.32;14.62;0;44515.7;39236.52;3140.94;83752.21;10588.39;62.6;73.89;2107;simulation_utilisateur + repartition_regionale;historique_synthetique;estimation
OFF-2007-22;2007;SAVA;348 743;342401.57;5430.6;0.0;742.89;25.19;142.74;84.72;0.646;10.43;10.49;0;694677.85;-;32980.93;1181115.3;152086.38;61.7;53.93;1608;simulation_utilisateur + repartition_regionale;historique_synthetique;source secondaire
OFF-2000-13;2000;Boeny;162670.67;0.0;135685.08;0.0;26950.08;12.43;23.09;154.18;0.128;7;0;0;184820.76;152547.84;6940.93;337368.6;38959.3;31.3;40;803;simulation_utilisateur + repartition_regionale;historique_synthetique;estimation
OFF-2002-19;2002;Anosy;215857.72;93161.32;5202.42;116911.94;0.0;0.0;582.04;138.68;0.332;7.6;6.76;0;145706.91;116532.46;5758.43;262239.37;30949.15;49.3;40;1103;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2002-15;2002;Betsiboka;29442.05;6096.89;22168.92;0.0;0,42;606.24;569.58;162.64;0.318;7.17;3.59;0;58 243;61472.58;2866.46;119715.13;12834.16;62.4;41.99;1115;simulation_utilisateur + repartition_regionale;historique_synthetique;source secondaire
OFF-2024-19;2024;Anosy;160836.5;70238.17;4267.1;84319.21;0.0;0.0;2012.02;615.33;1.574;20.25;33.63;1;55566.88;65180.42;8 580;120747.3;;51.2;260.33;6536;estimation_synthetique_calibree;historique_synthetique;donnee agregee
OFF-2029-19;2029;Anosy;148457.93;64559.16;3942.17;77295.36;0.0;0.0;2661.23;726.12;1.24;21.64;35.18;1;45120.33;52190.59;7342.06;97310.93;14142.15;47.5;373.1;9818;projection_scenario_tendanciel;projection_scenario;a verifier
OFF-2015-02;2015;Vakinankaratra;19030.27;4975.82;0.0;0.0;0.0;6075.31;7979.14;1913.15;0.328;14.41;22.88;0;41820.64;262142.7;24557.11;303963.33;27664.54;67.9;129.9;3218;simulation_utilisateur + repartition_regionale;historique_synthetique;donnee agregee
OFF-2001-04;2001;Bongolava;4012.93;0.0;3555.38;0.0;0.0;0.0;457.55;142.07;0.271;7;5.19;0;4409.62;18096.13;823.37;22505.75;1468.9;78.7;40.94;996;simulation_utilisateur + repartition_regionale;historique_synthetique;estimation
OFF-2023-22;2023;SAVA;283467.12;277073.83;4712.03;0.0;731.58;142.45;807.23;453.54;1.432;18.84;28.41;0;294539.34;314440.53;38503.79;608979.87;84590.19;69.2;242.1;6305;estimation_synthetique_calibree;historique_synthetique;source secondaire
OFF-2008-20;2008;Menabe;311617.96;0.0;298370.07;0.0;13055.22;28.9;163.77;97.24;0.239;10.78;13.23;0;196424.2;136533.14;9569.35;332957.34;43203.22;47.1;70.17;1599;simulation_utilisateur + repartition_regionale;historique_synthetique;source secondaire
OFF-2022-22;2022;SAVA;288655.04;282271.57;4791.15;0.0;741.24;127.66;723.41;389.45;1.516;18.59;31.0;1;290961.4;321794.27;38890.61;612755.67;84263.35;66.1;201.06;5631;estimation_synthetique_calibree;historique_synthetique;
OFF-2003-05;2003;Haute Matsiatra;58049.95;39939.59;1408.09;0.0;0.0;14702.38;1999.89;1321.66;0.406;8.14;4.92;0;167600.31;123151.64;6515.71;290751.96;35510.94;68.5;40;1149;simulation_utilisateur + repartition_regionale;historique_synthetique;estimation
OFF-2009-09;2009;Atsimo-Atsinanana;125621.93;125406.95;0.0;0.0;0.0;32.25;182.73;89.4;0.387;11.96;12.93;0;148192.21;105791.64;8224.93;253983.85;33419.04;60.8;70.91;1852;simulation_utilisateur + repartition_regionale;historique_synthetique;source secondaire
OFF-2015-07;2015;Vatovavy-Fitovinany;76862.04;76276.65;0.0;0.0;0.0;0.0;585.39;183.41;0.358;13,80;17.39;0;99290.04;80085.13;57453.52;179375.17;23761.19;79.5;115.29;3353;simulation_utilisateur + repartition_regionale;historique_synthetique;donnee agregee
OFF-2016-18;2016;Androy;164626.34;0.0;2182.06;161986.03;1.97;0.0;456.29;166.85;0.593;15.79;21.81;0;92591.81;68659.62;7049.1;161251.43;22446.79;83.5;126.34;3563;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2027-06;2027;Amoron'i Mania;16812.45;15030.29;242.88;0.0;0.0;0.0;1539.28;489.71;1.189;21.91;33.4;1;20262.01;26837.18;3822.29;47099.18;6781.44;61.1;306.48;8861;projection_scenario_tendanciel;projection_scenario;
OFF-2025-05;2025;Haute Matsiatra;64700.62;30406.9;1159.08;0.0;0.0;29167.17;3967.47;8068.63;1.26;19.75;33.84;;231655.64;112648.43;14460.15;344304.07;53555.33;65.5;280.39;6689;projection_scenario_tendanciel;projection_scenario;donnee agregee
OFF-2030-02;2030;Vakinankaratra;32597.34;3848.7;0.0;0.0;0.0;12427.16;16321.48;5907.33;1.131;22.57;41.24;2;59588.71;342447.55;50236.79;402036.26;51920.13;71.4;437.21;11739;projection_scenario_tendanciel;projection_scenario;a verifier
OFF-2012-03;2012;Itasy;1085.89;14.69;15.36;0.0;0.0;0.0;1055.84;257.34;0.777;13.67;19.44;0;164.11;37483.99;3331.07;37648.1;2761.01;50.4;82.63;2 557;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2006-02;2006;Vakinankaratra;16714.12;5395.45;0.0;0.0;0.0;4892.71;6425.95;1225.63;0.388;10.27;8.02;0;35736.52;242964.8;16213.21;278701.32;19727.4;66.4;53.88;1545;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2005-19;2005;Anosy;212000.84;91546.74;5132.38;114648.89;0.0;0,00;672.82;125.46;0.615;8.03;6.99;0;128429.12;113032.78;5897.58;241461.9;27953.25;50.2;47.98;1335;Etude_JariAla_2005 + simulation_utilisateur;historique_synthetique;
OFF-2014-14;2014;Sofia;266520.13;169017.33;81581.06;0.0;15513.02;61.31;347.41;163.64;0.928;13.27;19.86;0;637584.15;480682.52;41446.94;1118266.67;148751.64;;105.01;2632;simulation_utilisateur + repartition_regionale;historique_synthetique;estimation
OFF-2005-06;2005;Amoron'i Mania;20746.38;;301.73;0.0;0.0;0.0;252.72;92.69;0.674;9.14;8.87;0;54881.1;43828.23;2605.1;98709.33;12014.78;58.4;50.43;1 320;Etude_JariAla_2005 + simulation_utilisateur;historique_synthetique;unite non confirmee
OFF-2010-02;2010;Vakinankaratra;17699.94;5248.95;0.0;0.0;0.0;5382.18;7068.81;1989.63;0.548;10.76;15.86;0;41139.55;248428.79;17373.94;289568.34;21651.75;67.6;70.15;ND;simulation_utilisateur + repartition_regionale;historique_synthetique;source secondaire
OFF-2001-22;2001;SAVA;361050.3;354674.72;5580.99;0.0;752.56;6.3;35.72;91,88;0.391;7;0.38;0;697172.82;509943.42;23202.43;1207116.24;144517.1;70.2;40;1018;simulation_utilisateur + repartition_regionale;historique_synthetique;donnee agregee
OFF-2008-13;2008;Boeny;158948.75;0.0;132 105;0.0;26513.42;115.5;214.5;147.41;0.192;11.19;8.61;0;205282.15;138515.7;10072.06;343797.85;45209.88;28.7;61.97;1705;simulation_utilisateur + repartition_regionale;historique_synthetique;donnee agregee
OFF-2010-18;2010;Androy;175627.19;0.0;2307.98;173066.0;2.06;0.0;251.16;159.09;0.499;11.89;12.79;0;100393.71;75580.15;5843.33;175973.86;22862.4;83.3;86.86;2242;simulation_utilisateur + repartition_regionale;historique_synthetique;estimation
OFF-2013-08;2013;Ihorombe;61326.54;54566.12;6383.73;0.0;0.0;56.5;320.19;158.39;0.938;14.05;19.39;0;71576.57;52393.69;4786.16;123970.27;16808.44;68.4;88.2;2866;simulation_utilisateur + repartition_regionale;historique_synthetique;
OFF-2001-15;2001;Betsiboka;29512.85;6124.59;22248.27;0.0;0.42;587.55;552.02;205.57;0.46;7;4.67;0;63182.63;59679.85;2715.43;122862.48;13599.53;66.3;40;963;simulation_utilisateur + repartition_regionale;historique_synthetique;donnee agregee
OFF-2028-14;2028;Sofia;-223368.61;137821.36;69693.27;0.0;14421.94;214.81;1217.23;455.77;0.935;22.3;38.83;2;256812.27;340744.08;49396.07;597556.35;86730.98;58.8;320.81;9639;projection_scenario_tendanciel;projection_scenario;estimation
